Family,FHC633,FHC636,FHC644,FHC649,FHC659,FHC671,FHC680,FHC705,FHC712,FHC724,FM106,FM130,FM14,FM174,FM195,FM245,FM321,FM332,FM359,FM373,FM376,FM380,FM382,FM383,FM386,FM403,FM405,FM44,FM506,FM55,FM589,FM594,FM6,FM608,FM610,FM62,FM63,FM65,FM72,FM73
PWY-6527: stachyose degradation,105.879,87.5938,48.5936,67.7418,47.2842,48.6907,128.702,78.1965,77.6861,33.0607,82.5528,48.7652,156.511,46.5733,151.747,76.6335,155.285,35.7564,66.6184,117.292,85.467,116.302,39.5369,112.529,94.7902,54.0449,66.7943,61.2408,99.2505,123.59,100.178,27.0391,169.207,79.3646,27.3185,61.9333,124.726,129.393,52.449,73.6771
PWY-6545: pyrimidine deoxyribonucleotides de novo biosynthesis III,65.723,16.7445,32.1768,112.601,55.1754,36.0982,96.5433,20.5325,53.686,119.852,101.845,4.96186,61.4576,97.3457,48.1761,25.7729,147.121,44.6267,40.2826,74.4986,79.0038,26.9413,40.7384,86.2621,93.849,32.5444,60.9088,10.2505,64.3901,15.9687,9.49427,40.2432,109.123,14.7458,209.2,43.9757,56.2819,100.877,48.2084,26.2303
PWY-6549: L-glutamine biosynthesis III,0,0,0,0,0,0,8.2779,0,3.25327,0,0,0,4.96614,0,0,0,4.13121,0,0,3.16942,9.20339,0,0,0,0,0,0,0,2.81592,0,0,0,8.56716,0,0,0,6.91183,0,0,0.713279
PWY-6562: norspermidine biosynthesis,0,8.73045,3.94842,21.3492,12.837,8.9086,1.97798,9.02087,4.34173,11.9036,7.02462,9.03849,4.0681,2.21741,0,0,1.78758,11.0319,8.81218,4.67718,25.0775,5.19094,3.96627,9.91772,26.3246,1.85567,8.20765,7.44721,6.99419,4.01585,0,3.6998,1.31613,1.88085,48.4255,0.92593,30.7544,18.9129,7.29587,8.36523
PWY-6588: pyruvate fermentation to acetone,0,0,0,2.10434,0,2.03864,0,0,3.2798,0,1.69242,0,0.797248,0,0,0,0,0,1.43782,0,0,0,4.96371,3.07729,2.41213,0,0,1.83211,0,2.39882,0,0,2.35805,0,5.93336,0,0,0,0,3.18356
PWY-6595: superpathway of guanosine nucleotides degradation (plants),12.3779,15.6271,3.65012,4.35613,5.69557,10.9112,13.7138,9.25061,17.3611,24.7098,30.4655,15.9055,13.9398,2.72641,12.2604,10.1281,3.2751,8.34901,20.3919,11.2688,14.9163,0,14.7878,10.8154,9.67087,1.42944,2.62453,16.769,0,9.0621,5.54107,0,59.3721,12.8723,8.29557,1.15917,13.3841,6.25732,3.86379,16.0114
PWY-6606: guanosine nucleotides degradation II,14.3504,17.4902,4.18527,9.69976,5.72466,12.4913,16.109,9.35481,19.4099,26.8563,29.7844,17.2368,16.4982,3.25019,14.1536,12.0477,4.92513,9.18285,19.6025,13.1244,16.8689,2.07065,13.6637,12.4936,11.2256,1.70745,3.11359,16.1508,4.62811,24.7396,6.46375,10.6929,66.9754,13.733,8.97083,1.37572,14.379,7.43462,17.1762,16.4425
PWY-6608: guanosine nucleotides degradation III,70.9728,42.7203,15.6262,32.7416,7.63357,44.0041,126.229,12.6295,48.0512,47.1224,36.9696,29.693,192.431,80.5474,60.4271,72.788,267.196,17.9396,24.0872,58.8032,48.332,17.7138,16.0734,54.0237,55.6932,59.9139,43.5657,19.808,91.5843,67.2782,37.4569,19.5607,179.749,20.7024,15.1424,21.1018,22.6759,118.917,32.025,22.5135
PWY-6609: adenine and adenosine salvage III,324.09,203.821,130.303,139.519,127.975,141.456,344.423,370.41,353.789,268.469,230.684,548.537,394.43,206.174,261.655,484.822,429.447,72.2712,213.482,267.989,241.695,315.471,418.216,238.211,246.886,159.075,145.681,170.063,196.853,256.633,185.185,103.313,445.004,257.109,277.242,155.79,258.744,250.917,249.993,198.984
PWY-6612: superpathway of tetrahydrofolate biosynthesis,11.6371,6.56708,0,1.44678,4.37999,0,3.63777,0,0,29.2654,7.6689,15.5744,2.8507,14.7632,0,44.7004,9.84841,0,23.3536,24.6293,5.78733,68.6228,22.1542,1.54241,3.4382,5.69688,0,24.5885,7.7322,3.2997,5.10481,13.9426,2.27527,4.1787,105.22,0,0,5.31023,16.4434,19.7798
PWY-6628: superpathway of L-phenylalanine biosynthesis,59.9355,44.9551,43.4156,30.2178,114.686,32.0772,47.4894,119.314,41.1846,11.4793,98.0476,91.1182,76.4816,11.9588,52.7719,22.7416,48.0721,51.7553,131.348,40.6533,86.9582,14.9534,52.603,87.2946,46.8862,31.0118,44.9855,47.2606,34.209,22.2416,32.3303,29.564,102.439,28.229,82.9021,0,55.2828,34.2808,0,113.151
PWY-6630: superpathway of L-tyrosine biosynthesis,0,0,0,0,0,0,0,0,0,4.00247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PWY66-367: ketogenesis,0,0,0,0,0,0,0,0,5.40408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.88983,0,0,0
PWY66-389: phytol degradation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.02721,0.571958,0,0,0,0,0,0,0,0,0,0,3.31532,0,0,0,0,0,0,0
PWY66-398: TCA cycle III (animals),0,0,0,0,0,0,10.0249,0,4.53927,0,0,0,6.76171,0,0,0,4.98563,0,0,4.25005,0,0,0,0,0,0,0,0,3.79591,0,0,0,13.618,0,0,0,9.80946,0,0,1.31477
PWY66-399: gluconeogenesis III,56.971,32.2347,54.5396,78.8622,49.537,51.3746,69.5661,63.6557,137.452,64.8027,98.7358,33.1012,54.2674,70.626,26.8575,28.5015,46.7796,64.6857,114.089,82.2173,147.384,19.2349,104.623,44.2456,40.7799,31.7083,52.3985,57.0394,44.7961,32.4603,53.6182,53.2324,75.8079,23.4254,131.828,39.0857,83.4902,30.7488,43.3656,50.9921
PWY66-400: glycolysis VI (metazoan),81.8257,144.898,104.928,140.119,236.556,119.362,108.574,125.77,198.972,224.993,145.695,242.094,189.752,67.861,141.809,65.9388,60.6078,157.791,191.545,77.1248,249.133,226.264,323.646,203.457,177.578,77.6976,73.7235,179.763,122.957,141.633,107.983,62.1248,122.419,132.845,170.63,46.9604,92.1653,150.838,183.117,165.853
PWY66-409: superpathway of purine nucleotide salvage,118.906,9.2169,40.7375,24.0027,15.3558,29.2929,159.206,29.7236,92.4055,65.9406,53.7834,28.035,153.312,65.5626,78.1583,100.602,241.938,16.8032,133.664,72.3525,59.2767,0,70.1251,44.0523,32.9876,22.1763,48.2835,43.1982,58.9486,60.7136,44.0871,43.0623,233.363,22.4198,183.674,100.054,117.864,32.6439,0,40.8557
PWY66-422: D-galactose degradation V (Leloir pathway),152.813,132.38,82.9088,120.802,146.54,80.1129,135.812,211.346,201.37,198.702,152.504,313.944,232.837,41.6903,163.63,398.666,158.518,134.048,134.972,145.154,205.487,269.384,247.354,176.674,186.164,66.283,121.894,162.366,108.314,160.504,108.558,59.2675,265.681,147.085,233.572,112.516,173.084,205.598,177.801,175.311
PWY-6700: queuosine biosynthesis,307.186,396.936,175.773,533.705,697.943,564.52,440.017,435.132,392.054,329.778,384.291,512.195,588.587,270.411,471.326,583.126,681.886,424.287,279.326,505.252,474.811,506.941,533.462,734.727,492.938,268.923,349.409,570.906,395.494,650.8,414.802,147.489,602.909,334.553,341.074,195.763,497.991,887.332,399.097,718.512
PWY-6703: preQ0 biosynthesis,168.841,231.203,119.355,295.199,347.088,307.253,223.885,303.941,296.713,266.792,224.137,456.783,300.97,140.679,311.465,344.826,372.059,243.403,213.899,263.515,334.752,267.603,366.782,383.768,295.665,137.745,228.672,326.99,196.12,378.864,220.516,94.0002,360.149,284.84,244.181,145.59,311.855,440.872,279.517,385.331
PWY-6708: ubiquinol-8 biosynthesis (prokaryotic),1.31131,0,0,0,0,0,0,26.2328,0,0,5.34856,0,0,0,0,0,0,1.66478,0,0,0,1.25621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PWY-6737: starch degradation V,173.686,138.375,85.6681,114.729,145.604,102.221,174.738,142.011,176.68,165.677,133.415,216.763,303.489,117.124,170.492,403.172,267.085,167.586,157.15,179.31,231.337,246.884,201.855,161.568,205.175,101.028,121.296,145.264,159.512,197.061,118.17,89.4984,318.01,105.729,223.27,93.2203,179.162,169.756,160.361,152.597
PWY-6748: nitrate reduction VII (denitrification),1.48824,0.687554,0,12.0653,0.577068,2.48569,0.38828,0,1.37999,0,2.36698,0,1.35362,3.4467,0,0,4.32492,0,3.86795,0.581514,0.438723,0.182213,0.741431,1.14497,1.94786,0.895249,0.783156,0.913046,1.38383,2.20587,0.462462,0,0,1.08841,0.50231,0.469709,5.15952,0.684329,0.612064,0.431099
PWY-6749: CMP-legionaminate biosynthesis I,0,2.5778,8.17518,11.9999,0,0.951445,35.5559,4.68181,9.54095,0.994485,1.2683,2.01751,7.11977,30.8458,2.96253,0,16.3375,0,1.59599,3.91326,23.5234,0,0.955855,0.959417,6.40913,14.1819,5.07159,2.17079,8.59304,3.18933,0,0,6.83257,2.70669,1.43216,2.00112,0,0,0,0
PWY-6785: hydrogen production VIII,0,0,0,0,0,0,0,0,56.1362,3.02226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.87317,0,0,0,0,0,0,0,0,0,0,0,0,0
PWY-6803: phosphatidylcholine acyl editing,16.0161,52.0719,44.9733,84.5177,123.979,62.923,28.7717,39.3934,50.4616,80.882,52.8729,107.359,36.9429,27.2478,39.1661,12.1287,31.2746,76.0224,62.1182,39.4724,88.3023,49.1476,50.7429,115.249,131.279,29.5989,26.2907,115.603,48.4032,68.9912,45.951,14.6481,53.3202,38.2303,119.653,15.291,89.3678,130.057,85.3084,74.7978
PWY-6823: molybdenum cofactor biosynthesis,0,3.14541,0,0,0,1.25085,1.28474,4.89338,1.64508,7.43847,0,39.6792,0,0,3.08241,0,0,0,0,0,5.8841,70.6463,2.31332,5.75638,42.5283,0,0,4.87036,7.91993,0,0.742477,0,0,0,14.9769,5.50528,0,0.408464,8.5701,3.41268
PWY-6859: all-trans-farnesol biosynthesis,8.78926,12.9759,13.2113,29.9887,1.97441,10.0095,33.4116,10.283,7.16539,7.83568,9.7224,17.2138,13.5732,22.5742,12.7287,2.76398,22.4342,15.37,8.19803,18.7126,24.0768,4.5322,26.0149,17.8262,40.9342,12.6265,27.7476,5.0561,12.1911,5.74054,2.65659,5.90295,12.0818,6.33688,19.4781,0,9.76779,18.787,4.60416,5.07766
PWY-6891: thiazole biosynthesis II (Bacillus),4.53322,6.82709,12.8785,21.1771,3.73047,4.12503,30.4291,1.4849,10.2227,2.85706,2.75025,9.17812,11.5722,20.6465,17.7454,0,17.55,0,18.5813,12.7004,27.3058,0,4.51253,2.07976,12.4695,11.4659,26.5759,2.6964,14.1898,2.60068,0.896423,0,16.7213,1.96593,1.19568,0,8.30617,4.11491,0,3.17696
PWY-6892: thiazole biosynthesis I (E. coli),9.75438,8.46897,15.6809,28.2933,4.64983,7.41826,34.7713,6.33578,12.7687,11.8526,3.42794,11.3132,19.2037,29.4174,21.757,0,22.6603,3.36275,22.8014,15.7184,33.3071,1.28623,5.6206,3.63898,15.3979,15.2714,32.2122,3.36281,21.4192,4.63455,2.1189,0,20.5719,6.69966,1.49332,1.62833,15.4829,5.13449,3.17144,3.96298
PWY-6895: superpathway of thiamin diphosphate biosynthesis II,20.3291,30.2575,47.239,82.6291,18.0265,19.4368,85.0441,7.19397,42.4104,13.538,13.1184,40.6067,49.311,66.7715,68.0822,0,70.7309,0,64.2282,53.3606,95.2689,0,21.2367,10.2027,52.7669,42.742,84.9877,13.0899,56.4106,12.6719,4.41146,0,67.3326,9.45686,5.8816,0,38.0124,19.8256,0,15.4461
PWY-6897: thiamin salvage II,147.164,168.107,131.835,135.582,266.021,118.48,146.291,212.379,198.982,212.484,153.895,331.623,246.076,132.731,225.153,295.325,281.104,170.953,130.506,211.017,226.969,206.442,286.591,259.557,245.45,112.295,123.303,185.44,193.603,275.248,163.461,87.9637,264.622,182.186,299.53,98.2858,223.829,253.95,235.507,237.438
PWY-6901: superpathway of glucose and xylose degradation,31.2498,20.7187,6.68582,10.3956,15.3151,26.6128,58.6123,9.44822,44.9842,50.3977,38.9352,9.53503,47.8697,0,45.1399,33.7062,18.8067,3.78015,47.9444,57.3654,60.7348,153.231,39.5124,29.826,21.8159,23.1883,39.0449,108.956,55.906,64.8847,20.052,27.1224,49.5449,23.6017,32.1085,41.2807,32.9754,29.6648,20.3815,31.3282
PWY-6936: seleno-amino acid biosynthesis,217.643,173.595,141.815,240.953,361.089,146.947,207.471,356.242,354.45,329.301,167.949,516.25,203.039,137.784,154.816,180.035,141.499,253.437,255.295,161.961,241.387,253.462,438.99,268.067,219.789,99.1374,157.162,301.117,127.65,148.724,132.058,134.56,305.837,210.694,422.938,160.454,282.833,318.966,192.954,347.621
PWY-6969: TCA cycle V (2-oxoglutarate:ferredoxin oxidoreductase),38.8501,1.54221,1.12507,33.8209,19.3981,0.94826,62.3932,32.4732,5.57506,27.6873,7.95317,19.1417,54.8415,34.6308,36.6546,0,74.5704,62.3791,1.56235,45.5574,80.6862,2.08766,9.8896,9.29009,20.518,40.7278,15.5953,16.8364,34.9099,5.2575,11.2093,2.88585,43.0366,1.41499,22.5,6.9066,66.8505,0,8.82222,16.2416
PWY-7003: glycerol degradation to butanol,0,0,0,4.6993,0,2.7862,0,0,0,0,3.95961,0,2.35547,0,0,0,0,0,0,0,0,0,13.4032,7.91211,6.31099,0,0,3.84405,0,5.04145,0,0,6.77288,0,15.328,0,0,0,0,8.49672
"PWY-7013: L-1,2-propanediol degradation",1.76173,10.5803,6.31155,31.2646,11.4756,4.57847,1.88046,0,11.2119,7.95627,15.1675,2.11833,1.50648,7.06464,0,313.352,16.416,6.45432,6.4337,17.4124,15.7476,25.9893,44.0167,48.9986,13.8058,11.909,11.1562,28.2867,8.36465,2.53926,13.9929,0,21.5273,4.38887,28.8167,0,0,103.027,17.2446,18.161
PWY-7031: protein N-glycosylation (bacterial),2.67659,1.09939,3.83523,10.6286,0.850863,1.3225,19.4282,0,4.06,1.29979,0.56018,1.46141,5.22468,15.537,5.07313,0,10.4002,0,4.4493,4.0095,12.3266,0.685591,0.599007,1.27984,6.02348,5.20869,10.0279,1.54799,6.52923,1.25718,0.20949,0,5.79494,0.583165,0.182713,0.533397,2.4963,0.932131,0,0.86856
"PWY-7039: phosphatidate metabolism, as a signaling molecule",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.336441,0,0,0,0,0,0,0,0,0
PWY-7111: pyruvate fermentation to isobutanol (engineered),308.055,311.219,216.093,466.729,787.962,392.197,278.842,373.895,463.518,345.911,389.815,507.622,449.995,227.406,414.65,575.705,428.993,450.083,371.392,528.172,485.773,270.813,584.555,620.964,463.139,195.917,356.112,616.252,247.033,691.607,346.484,205.338,628.188,328.832,546.974,184.168,469.801,727.374,406.011,703.225
"PWY-7115: C4 photosynthetic carbon assimilation cycle, NAD-ME type",42.9949,53.1294,26.4641,60.6468,54.5863,52.8033,74.6826,67.9548,41.6068,28.5618,39.5377,66.6383,83.1432,14.1798,27.966,38.0698,55.01,22.7722,9.40829,64.7441,76.8632,79.5629,92.5137,85.3156,86.9244,35.296,29.3003,36.9472,55.4028,53.6004,44.681,11.0767,94.1005,32.9549,85.978,24.5224,67.6346,79.91,39.2255,41.1212
"PWY-7117: C4 photosynthetic carbon assimilation cycle, PEPCK type",71.5056,95.3466,65.7656,137.595,215.109,111.301,88.3166,90.9656,132.405,126.735,140.451,105.423,117,12.3737,159.733,40.1544,106.143,166.202,122.67,186.809,184.086,82.2612,187.123,197.749,212.308,62.6496,103.837,209.813,76.0293,156.131,105.594,45.2588,181.717,92.8366,150.641,36.5361,170.445,203.295,104.57,158.793
PWY-7184: pyrimidine deoxyribonucleotides de novo biosynthesis I,252.724,251.795,163.903,341.801,411.394,291.175,259.062,218.775,322.53,272.015,283.753,436.904,392.691,156.118,294.162,268.016,325.869,275.673,222.342,362.575,368.35,354.549,438.337,443.086,353.83,172.808,241.4,381.581,236.254,424.345,226.736,145.918,438.488,246.423,473.473,173.618,388.285,463.012,301.924,389.987
PWY-7187: pyrimidine deoxyribonucleotides de novo biosynthesis II,164.131,225.3,144.199,354.712,536.993,315.805,224.526,164.728,266.562,233.706,255.139,328.135,282.981,139.684,225.553,195.164,248.556,308.534,214.717,303.537,326.798,288.165,354.872,427.372,314.033,149.222,236.037,417.489,185.245,420.718,224.885,108.697,363.398,196.877,415.346,115.874,373.887,502.861,262.356,476.422
PWY-7196: superpathway of pyrimidine ribonucleosides salvage,0,7.45981,3.19065,2.12424,3.55216,0,3.56788,0,0,23.1637,5.76765,5.47414,2.04881,16.3254,9.68633,8.15111,0,0,11.6863,3.23713,0,0,15.7343,3.07542,3.40384,6.72039,0,0,9.00578,6.21304,6.10178,0,6.56651,6.43208,7.03684,0,0,2.86806,0,3.10935
PWY-7197: pyrimidine deoxyribonucleotide phosphorylation,218.336,224.93,154.2,335.636,561.736,260.575,189.78,323.401,291.891,307.612,244.09,526.289,328.243,113.653,253.57,172.895,236.064,286.044,181.714,325.623,328.261,386.861,525.417,414.118,371.825,136.541,228.772,398.01,194.026,397.845,184.597,148.579,359.454,257.458,455.908,160.387,358.123,412.166,312.406,460.126
PWY-7198: pyrimidine deoxyribonucleotides de novo biosynthesis IV,0,4.68265,26.2938,1.65972,44.4289,1.53856,0.799964,16.4854,13.798,106.874,4.05434,0,0,0,12.736,0,1.6989,3.65412,15.667,11.0142,0,0.469335,0.576909,6.34029,4.72646,0.736016,0,0,14.4258,0.621411,1.74137,7.7672,0.35139,1.2511,5.81675,8.21291,5.1483,0.507097,3.87296,7.48913
PWY-7199: pyrimidine deoxyribonucleosides salvage,217.181,156.071,112.379,118.491,175.985,164.297,266.092,321.061,260.22,269.961,167.563,424.021,357.538,151.393,269.583,345.367,428.417,129.323,210.582,137.48,271.102,315.529,376.004,206.399,230.151,102.15,127.485,123.115,204.518,210.289,134.965,108.208,382.481,221.519,207.946,155.453,183.082,223.127,229.353,196.476
PWY-7204: pyridoxal 5'-phosphate salvage II (plants),0,0,0,0,0,0,0,0,3.76889,8.95755,9.82355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63574,0,1.65449,0,0,0
PWY-7208: superpathway of pyrimidine nucleobases salvage,272.419,281.706,171.875,396.419,594.349,313.116,260.486,401.003,341.785,334.292,292.406,589.558,425.249,151.979,315.914,307.644,350.054,307.871,217.996,383.749,381.642,449.986,596.783,489.462,424.599,172.611,266.304,440.513,254.472,473.476,237.454,158.169,464.067,305.316,484.234,183.815,419.662,498.756,360.648,520.128
PWY-7210: pyrimidine deoxyribonucleotides biosynthesis from CTP,0,6.63066,35.1217,2.3655,60.6736,2.19156,1.1409,23.0644,19.3358,131.26,5.75332,0,0,0,17.8337,0,2.41958,5.18836,21.6075,15.514,0,0.670115,0.823734,8.99551,6.71324,1.04907,0,0,19.9711,0.887087,2.47753,10.8547,0.501783,1.78351,8.26442,11.4681,7.3061,0.724009,5.5025,10.6056
PWY-7211: superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis,0,11.7111,52.693,4.23914,100.253,3.92874,5.31074,37.8573,33.2422,165.164,10.2048,8.14658,3.067,23.8305,30.6511,12.0056,4.326,9.21804,36.7532,27.1003,0,1.20395,23.2398,15.9707,11.8926,9.94814,0,0,33.7233,9.29885,9.07473,18.3235,9.82282,9.51713,14.6656,19.5034,12.962,4.29642,9.76256,18.7963
PWY-7219: adenosine ribonucleotides de novo biosynthesis,511.63,459.761,304.195,578.789,809.373,576.411,594.807,543.557,676.946,532.29,510.262,818.287,844.534,388.813,607.604,907.268,842.959,538.764,549.09,615.314,631.17,624.481,809.098,779.161,624.958,355.667,425.923,639.103,467.945,776.689,491.359,277.037,1002.4,454.81,707.385,269.185,675.387,905.782,511.488,793.967
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II,234.416,251.691,153.776,312.903,384.192,259.102,234.685,366.942,309.013,276.862,266.016,464.554,372.909,138.386,272.44,275.997,297.123,240.82,190.082,350.37,346.349,367.384,489.903,425.519,341.155,160.793,225.721,347.548,224.608,400.447,205.851,135.451,400.282,276.153,484.858,168.189,362.889,429.718,301.696,360.724
PWY-7221: guanosine ribonucleotides de novo biosynthesis,387.868,364.127,217.219,464.793,600.613,476.893,442.095,407.969,465.168,424.931,412.299,573.307,638.008,325.207,493.357,640.932,705.298,364.738,376.495,500.473,481.351,464.825,641.386,611.603,447.406,263.08,334.731,518.42,358.307,618.661,378.866,206.547,745.763,356.112,577.085,219.829,583.107,742.701,406.204,622.069
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II,234.416,251.691,153.776,312.903,384.192,259.102,234.685,366.942,309.013,276.862,266.016,464.554,372.909,138.386,272.44,275.997,297.123,240.82,190.082,350.37,346.349,367.384,489.903,425.519,341.155,160.793,225.721,347.548,224.608,400.447,205.851,135.451,400.282,276.153,484.858,168.189,362.889,429.718,301.696,360.724
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I,295.012,299.7,180.649,403.118,582.632,336.626,311.198,391.706,376.618,347.548,325.719,567.237,476.705,194.734,351.647,393.605,419.515,306.517,253.532,416.094,406.888,414.521,584.055,505.083,418.362,202.052,272.611,447.695,280.128,490.493,268.267,164.485,526.055,312.526,531.585,192.579,449.355,535.936,364.997,523.394
PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I,376.645,362.683,231.028,455.139,659.069,408.216,430.626,472.282,500.9,409.392,406.802,653.093,607.768,260.94,445.167,563.967,563.782,376.871,358.011,498.282,510.266,514.94,670.292,610.917,485.224,263.102,328.494,507.21,357.862,592.825,349.847,205.179,687.282,371.574,615.62,226.964,519.294,664.347,412.922,605.316
PWY-7234: inosine-5'-phosphate biosynthesis III,171.415,193.565,144.985,170.075,283.102,127.713,160.12,191.902,289.427,283.022,228.516,267.009,252.26,118.132,231.742,256.646,131.243,181.889,261.059,187.168,314.288,220.151,365.756,174.201,237.045,99.6653,171.454,214.12,122.468,234.418,128.039,67.7451,277.417,211.507,308.637,109.525,276.381,153.95,278.834,242.809
"PWY-7237: myo-, chiro- and scillo-inositol degradation",5.33529,9.45738,10.203,22.9166,32.745,15.3289,0.657812,0,8.29429,6.81689,8.32665,4.85806,2.64148,0,5.06063,2.50578,0.841336,7.23041,16.3774,10.6367,27.77,8.71315,15.0535,26.5253,9.6699,8.61854,2.68244,26.4543,7.692,14.348,8.04346,0,3.04774,8.15955,38.486,6.96603,10.9866,31.0404,21.5821,13.9725
"PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II",247.14,244.527,174.69,381.805,599.568,318.438,291.727,258.913,353.08,273.507,306.664,435.098,395.911,174.88,344.701,279.123,408.32,352.906,299.6,381.963,400.906,304.908,442.54,443.097,347.587,176.255,253.962,453.143,201.601,482.983,259.731,143.625,513.784,244.934,493.302,140.503,406.622,519.036,310.086,545.915
PWY-7242: D-fructuronate degradation,8.41602,1.10913,5.26913,2.33234,1.38976,4.15413,7.48567,3.66249,6.11346,0,13.9869,3.652,14.7967,13.6657,9.13275,2.53245,31.5178,4.41887,4.25961,2.6585,7.36265,1.05115,0,1.43063,4.23592,1.70834,6.10266,1.58816,6.1523,0.532879,1.83276,3.85244,28.0536,1.17938,16.2869,3.78754,13.9078,0.854597,1.40114,0.344581
PWY-7254: TCA cycle VII (acetate-producers),20.3743,0.726045,0.677574,0.889024,0,0,31.3155,0,3.39123,0,4.83854,5.2929,29.8181,19.9051,22.944,0,30.9277,0,0,10.3589,7.77451,0,6.15461,5.64721,12.6586,26.1443,9.66876,0,20.5752,3.17522,6.91919,0,18.4914,0,0,3.93201,7.1979,0,0,0.719646
PWY-7268: NAD/NADP-NADH/NADPH cytosolic interconversion (yeast),11.7282,6.64367,6.6185,26.6848,4.60159,5.66805,40.5253,1.97512,18.6423,6.59859,4.84263,2.54487,10.6261,33.7149,6.73499,0,24.9894,3.19127,5.33101,14.389,30.8613,1.95714,4.20719,1.38247,15.0886,16.747,27.8195,5.94212,15.204,3.52407,0.406941,0,14.2495,3.90154,1.57236,0,10.9859,1.02517,4.8178,3.50894
PWY-7269: NAD/NADP-NADH/NADPH mitochondrial interconversion (yeast),0,0,0,0,0,0,0,0,12.7067,4.43774,0,0,0,0,0,0,0,0,0,0,21.2359,1.30736,0,0,0,0,0,0,0,0,0,0,9.73585,0,0,0,0,0,0,0
PWY-7279: aerobic respiration II (cytochrome c) (yeast),19.5927,110.006,52.5247,253.675,397.75,189.642,50.2182,95.1004,128.665,118.264,132.811,120.526,42.0827,28.9417,97.7311,16.2562,50.6146,247.511,76.0734,119.709,158.346,37.1959,70.0395,276.661,121.91,44.6534,131.046,284.37,52.3694,211.34,104.45,18.0139,80.7487,84.9762,232.76,32.6062,276.687,274.471,132.242,373.686
PWY-7282: 4-amino-2-methyl-5-phosphomethylpyrimidine biosynthesis (yeast),79.4165,107.572,87.7914,152.266,152.441,124.719,108.689,99.4026,157.386,110.147,157.414,172.737,218.639,26.6345,194.691,326.985,194.486,168.864,144.053,242.37,236.277,149.248,146.484,242.788,214.591,108.827,146.754,189.115,155.059,262.121,158.956,87.6217,246.73,92.1028,229.005,84.5554,227.96,280.039,113.873,168.894
PWY-7323: superpathway of GDP-mannose-derived O-antigen building blocks biosynthesis,0,0,0,0,0,0,0,4.14878,0,0,0,0,0,0,0,0,0,0,0,3.14215,0,0,0,0.299495,0,0,0,0,0,0,0.935189,0,0,3.13701,18.5022,1.60051,23.9464,0,0,0
PWY-7357: thiamin formation from pyrithiamine and oxythiamine (yeast),127.731,143.778,126.573,95.5608,203.492,82.3264,118.316,310.438,207.354,240.055,122.264,467.244,214.209,117.604,201.558,265.605,234.532,129.461,111.538,171.403,203.292,261.599,351.816,201.976,218.607,91.8117,94.409,136.03,170.242,221.643,132.621,86.8556,227.592,175.044,289.715,100.919,173.46,189.638,268.017,175.766
"PWY-7371: 1,4-dihydroxy-6-naphthoate biosynthesis II",4.03338,4.31428,4.60019,22.6321,1.79966,5.43642,28.7612,2.64025,6.08538,2.53981,2.94969,2.55541,10.6533,22.2053,7.18538,1.10814,22.2433,0,5.35265,19.8948,18.4075,1.97879,3.63501,12.0096,18.6618,6.11552,13.4046,2.6647,9.96986,2.0744,1.79246,0,6.47813,0,2.77463,2.31183,16.344,16.129,0,3.0113
"PWY-7383: anaerobic energy metabolism (invertebrates, cytosol)",53.1821,27.9679,54.7753,61.9715,109.397,43.2776,60.9041,59.7745,154.591,105.033,85.0927,26.3541,36.3802,73.4642,18.4784,21.6422,40.1296,144.898,144.985,104.185,130.796,13.7722,153.281,29.3563,28.5418,21.2862,43.1953,40.4022,31.7862,21.2368,39.2853,96.5132,60.5257,16.7484,283.281,49.7311,103.034,20.126,38.0719,39.6609
"PWY-7388: octanoyl-[acyl-carrier protein] biosynthesis (mitochondria, yeast)",113.211,215.038,131.424,442.484,499.772,429.982,137.878,251.565,173.902,201.567,280.634,261.523,212.705,113.63,280.92,128.863,244.259,427.306,236.739,254.594,380.373,244.07,318.723,591.943,281.479,114.178,237.274,493.44,167.698,489.745,213.96,102.99,300.347,232.518,467.689,90.9551,503.311,497.591,396.954,728.759
PWY-7391: isoprene biosynthesis II (engineered),0,0,0,0.817362,2.5514,0,0,0,0,0,2.31815,0,1.05589,0,0,0,2.24132,0,0,6.08595,0,0,0,0.876476,0,0,0,0,0,0,0,0,0,0,29.2048,3.18045,22.195,0.623546,0,0
